zipcode,total_charitable_contb,agi,num_of_returns,net_investment_income_tax,net_cap_gains_less_loss,num_returns_net_cap_gains_less_loss,num_returns_rent_and_royalty,total_rent_and_royalty,ord_div_amount,num_returns_ord_dividens,state,total_tax_payments_amount,salaries_and_wages_amnt,num_salaries_and_wages,zip_region,agi_per_return
24925,0,39877,500,32,1387,60,30,71,277,90,WV,5644,27041,410,249,79.754
24927,0,6401,140,0,0,0,0,0,0,0,WV,712,4980,110,249,45.72142857142857
24931,0,38876,690,0,724,60,0,0,167,80,WV,4350,27993,550,249,56.34202898550725
24934,0,11724,240,0,72,30,0,0,65,40,WV,1221,8265,160,249,48.85
24935,0,10613,230,0,0,0,0,0,17,30,WV,986,6885,160,249,46.143478260869564
24938,0,40003,650,0,974,60,30,50,350,90,WV,5361,26678,490,249,61.543076923076924
24941,0,19557,390,0,62,40,0,0,50,50,WV,2162,13705,310,249,50.146153846153844
24944,0,13978,250,0,255,50,0,0,96,50,WV,1437,8863,190,249,55.912
24945,0,13511,210,0,79,30,0,0,35,30,WV,1807,7062,140,249,64.33809523809524
24946,0,27766,510,0,753,70,30,39,161,80,WV,2956,16868,370,249,54.44313725490196
24951,0,36606,630,0,-16,60,20,35,241,70,WV,4116,27683,490,249,58.10476190476191
24954,0,73337,1370,0,3586,170,80,225,810,180,WV,9148,46572,1080,249,53.53065693430657
24957,0,19603,250,0,736,40,0,0,258,40,WV,2476,11504,170,249,78.412
24963,0,95049,1680,0,2077,180,80,347,674,200,WV,10819,69979,1370,249,56.57678571428571
24966,0,24453,490,0,539,60,30,28,205,80,WV,2807,15757,340,249,49.90408163265306
24970,0,82663,1710,0,1784,170,60,94,1093,230,WV,9867,58767,1360,249,48.34093567251462
24976,0,25107,460,0,141,40,0,0,66,50,WV,3016,17909,360,249,54.5804347826087
24977,0,9405,190,0,0,0,0,0,0,0,WV,1038,6831,140,249,49.5
24981,0,13231,270,0,0,0,0,0,30,20,WV,1579,8781,200,249,49.00370370370371
24983,0,50065,930,0,1253,100,40,172,387,130,WV,6155,32266,680,249,53.833333333333336
24986,772,130654,2360,155,3836,230,90,290,2537,320,WV,17349,92501,1880,249,55.36186440677966
24991,0,7465,160,0,0,0,0,0,0,0,WV,846,5295,110,249,46.65625
25003,0,58797,970,0,153,100,50,254,151,100,WV,7118,42700,780,250,60.61546391752577
25005,0,7351,110,0,0,0,0,0,0,0,WV,891,6080,90,250,66.82727272727273
25007,0,9033,170,0,0,0,0,0,0,0,WV,1038,6281,130,250,53.13529411764706
25009,0,17455,340,0,0,0,0,0,13,20,WV,1930,14102,290,250,51.338235294117645
25015,0,93048,1710,0,207,90,70,112,274,140,WV,10525,68671,1410,250,54.4140350877193
25019,0,9378,170,0,0,0,0,0,0,0,WV,1256,7232,150,250,55.16470588235294
25024,0,9183,190,0,0,0,0,0,0,0,WV,962,7481,140,250,48.33157894736842
25030,0,8093,170,0,0,0,0,0,0,0,WV,940,6375,150,250,47.60588235294118
25033,0,56363,900,0,1194,60,40,154,237,90,WV,6686,42355,740,250,62.62555555555556
25035,0,16629,370,0,0,0,0,0,0,0,WV,1761,12901,300,250,44.943243243243245
25039,0,16971,380,0,0,0,0,0,35,20,WV,1852,13530,320,250,44.660526315789475
25043,0,25842,530,0,24,20,20,27,33,30,WV,2952,20046,440,250,48.758490566037736
25044,0,5681,110,0,0,0,0,0,0,0,WV,612,4575,100,250,51.64545454545455
25045,0,96949,1810,0,633,130,110,118,639,170,WV,11774,71116,1430,250,53.562983425414366
25049,0,13965,240,0,0,0,0,0,0,0,WV,1595,11586,210,250,58.1875
25053,0,78942,1390,0,250,70,60,225,260,70,WV,9588,61717,1130,250,56.79280575539568
25059,0,12058,230,0,0,0,0,0,0,0,WV,1269,10005,200,250,52.426086956521736
25060,0,5093,110,0,0,0,0,0,0,0,WV,610,4137,90,250,46.3
25063,0,22227,460,0,24,20,0,0,0,0,WV,2533,16749,360,250,48.31956521739131
25064,561,203744,4200,35,1000,350,200,427,1394,400,WV,24183,149299,3430,250,48.51047619047619
25067,0,19781,390,0,0,0,0,0,0,0,WV,2186,14337,310,250,50.72051282051282
25071,1147,300135,4460,230,7125,480,330,1437,2822,630,WV,39703,210516,3520,250,67.29484304932735
25075,0,9089,220,0,0,0,0,0,0,0,WV,963,7454,180,250,41.31363636363636
25081,0,27861,470,0,39,30,0,0,41,30,WV,3100,21396,370,250,59.27872340425532
25082,283,64089,870,0,579,110,40,121,219,110,WV,7910,48376,710,250,73.6655172413793
25083,0,8178,180,0,0,0,0,0,0,0,WV,955,6594,150,250,45.43333333333333
25085,0,14777,310,0,0,0,0,0,0,0,WV,1643,10517,240,250,47.66774193548387
25103,0,7367,150,0,0,0,0,0,0,0,WV,782,5330,120,251,49.11333333333334
25106,0,12267,240,0,0,0,0,0,0,0,WV,1550,8388,200,251,51.1125
25107,0,9739,210,0,0,0,0,0,0,0,WV,1140,7761,170,251,46.37619047619047
25108,0,11267,230,0,0,0,0,0,0,0,WV,1272,9333,180,251,48.98695652173913
25111,0,8570,180,0,0,0,0,0,0,0,WV,940,6839,150,251,47.611111111111114
25113,0,12938,270,0,0,0,0,0,0,0,WV,1514,9183,220,251,47.91851851851852
25114,0,4605,110,0,0,0,0,0,0,0,WV,554,3700,90,251,41.86363636363637
25118,0,8754,190,0,0,0,0,0,0,0,WV,970,6545,160,251,46.07368421052632
25119,0,7082,190,0,0,0,0,0,0,0,WV,868,5954,150,251,37.27368421052632
25121,0,13091,240,0,0,0,0,0,0,0,WV,1370,9287,210,251,54.545833333333334
25123,0,66362,1210,0,413,80,50,6,100,90,WV,8034,53615,970,251,54.844628099173555
25124,0,33295,510,0,92,40,20,40,95,50,WV,3954,25818,400,251,65.2843137254902
25125,0,12344,270,0,0,0,0,0,0,0,WV,1330,9705,210,251,45.71851851851852
25130,0,80752,1320,0,260,100,70,754,921,130,WV,9525,54970,1030,251,61.17575757575757
25133,0,12053,240,0,0,0,0,0,0,0,WV,1377,9159,190,251,50.22083333333333
25136,0,24562,520,0,100,30,0,0,91,30,WV,3450,16359,430,251,47.23461538461538
25139,0,13445,190,0,0,0,0,0,0,0,WV,1661,10128,170,251,70.76315789473684
25140,0,10464,220,0,0,0,0,0,0,0,WV,1139,8166,180,251,47.56363636363636
25142,0,4696,100,0,0,0,0,0,0,0,WV,543,4160,90,251,46.96
25143,556,201955,3850,95,1748,310,130,956,1701,390,WV,24353,147866,3150,251,52.455844155844154
25148,0,4945,110,0,0,0,0,0,0,0,WV,475,3634,80,251,44.95454545454545
25154,0,16343,290,0,0,0,0,0,0,0,WV,1839,13089,230,251,56.355172413793106
25159,357,127157,2260,30,769,150,90,238,364,210,WV,15371,96133,1850,251,56.2641592920354
25161,0,6081,150,0,0,0,0,0,0,0,WV,708,5049,140,251,40.54
25164,0,19783,390,0,0,0,0,0,0,0,WV,2295,14841,320,251,50.725641025641025
25165,0,12057,220,0,0,0,0,0,0,0,WV,1276,7865,150,251,54.804545454545455
25168,0,78383,1250,0,289,100,70,197,302,120,WV,10379,60101,1030,251,62.7064
25169,0,5469,120,0,0,0,0,0,0,0,WV,713,4487,110,251,45.575
25173,0,6750,140,0,0,0,0,0,0,0,WV,736,5438,120,251,48.214285714285715
25174,0,7102,130,0,0,0,0,0,0,0,WV,883,5986,100,251,54.63076923076923
25177,2213,542927,10280,27,5677,940,490,1743,4260,1130,WV,62198,393238,8250,251,52.813910505836574
25181,0,24235,490,0,0,0,0,0,23,20,WV,2669,18421,380,251,49.45918367346939
25187,0,13331,250,0,-16,20,0,0,23,20,WV,1464,9209,180,251,53.324
25202,0,36042,620,0,37,40,30,45,97,70,WV,4102,26766,500,252,58.13225806451613
25206,0,7353,160,0,0,0,0,0,0,0,WV,805,5429,120,252,45.95625
25208,0,15250,300,0,0,0,0,0,0,0,WV,1710,11755,230,252,50.833333333333336
25209,0,17465,320,0,0,0,0,0,0,0,WV,1962,13487,270,252,54.578125
25213,2219,259185,2840,123,3983,430,160,2213,2081,500,WV,38028,187064,2330,252,91.26232394366197
25214,0,11664,250,0,0,0,0,0,0,0,WV,1230,9297,200,252,46.656
25234,0,16795,310,0,95,20,30,65,25,30,WV,1959,13575,240,252,54.17741935483871
25235,0,14674,310,0,0,0,0,0,0,0,WV,1910,11989,250,252,47.33548387096774
25239,0,38799,700,0,294,50,50,143,147,60,WV,4718,28163,520,252,55.427142857142854
25241,215,58274,780,0,704,100,70,766,397,110,WV,7485,42459,610,252,74.7102564102564
25243,0,17369,380,0,104,30,30,24,26,30,WV,2032,13288,280,252,45.70789473684211
25244,0,12087,270,0,0,0,0,0,0,0,WV,1266,9573,210,252,44.766666666666666
25245,0,29467,450,0,202,40,40,9,63,60,WV,3701,21759,370,252,65.48222222222222
25248,0,80022,1200,25,676,120,80,621,289,140,WV,9946,56746,940,252,66.685
25251,0,7598,140,0,0,0,0,0,0,0,WV,778,5100,100,252,54.27142857142857
25252,0,21545,420,0,200,30,40,12,41,30,WV,2400,17233,340,252,51.29761904761905
25253,0,48876,790,0,363,80,40,174,99,60,WV,5701,35309,610,252,61.868354430379746
25259,0,12611,230,0,0,0,0,0,0,0,WV,1406,9243,190,252,54.8304347826087
25260,0,30662,640,0,72,50,30,140,97,60,WV,3605,22092,490,252,47.909375
25261,0,7744,130,0,0,0,0,0,0,0,WV,913,6065,100,252,59.56923076923077
25262,0,23305,420,0,57,30,20,61,66,40,WV,2634,17792,300,252,55.48809523809524
25264,0,8634,140,0,0,0,0,0,0,0,WV,1036,6417,100,252,61.67142857142857
25266,0,12346,280,0,0,0,0,0,0,0,WV,1579,8771,210,252,44.09285714285714
25267,0,13538,280,0,19,20,40,244,58,40,WV,1441,8899,190,252,48.35
25268,0,11205,200,0,0,0,0,0,0,0,WV,1380,8374,170,252,56.025
25270,0,15072,300,0,0,0,30,59,6,20,WV,1623,11381,230,252,50.24
25271,1018,270481,3790,130,4179,400,410,3557,2530,450,WV,42140,168013,3020,252,71.367018469657
25275,0,48552,870,0,118,60,110,345,93,70,WV,5949,36221,690,252,55.80689655172414
25276,458,138032,2630,78,2610,270,280,1246,1749,310,WV,18031,97296,2140,252,52.48365019011407
25285,0,13665,250,0,0,0,0,0,0,0,WV,1501,10469,210,252,54.66
25286,0,27741,490,0,36,30,30,23,127,50,WV,3460,22264,400,252,56.614285714285714
25287,0,15446,280,0,0,0,0,0,0,0,WV,1778,11854,220,252,55.16428571428571
25301,1006,84427,1130,408,6972,200,70,548,4002,220,WV,16156,42005,890,253,74.7141592920354
25302,2394,372980,6450,168,5476,760,380,3140,7767,910,WV,48646,245645,5160,253,57.82635658914729
25303,1055,221638,3440,83,2466,500,220,1558,2989,620,WV,29480,155514,2790,253,64.42965116279069
25304,4811,390815,3690,1022,23549,780,310,1938,13907,920,WV,75094,223074,2830,253,105.91192411924119
25306,0,145573,2760,4,548,180,110,210,589,240,WV,18352,113332,2270,253,52.743840579710145
25309,2958,429611,5440,354,7166,770,330,2053,6732,930,WV,72015,285982,4270,253,78.97261029411764
25311,2742,284394,3930,447,10460,570,240,1670,7257,660,WV,44037,180343,3170,253,72.3648854961832
25312,746,212325,3560,26,1655,310,240,891,1439,390,WV,25118,154931,2850,253,59.64185393258427
25313,1947,360153,5660,80,4640,670,270,1276,3617,790,WV,44393,262175,4680,253,63.63127208480565
25314,10145,1202910,7030,1863,44073,2060,630,5391,34836,2350,WV,254506,517233,5500,253,171.11095305832148
25315,0,50616,1140,0,95,50,30,23,131,70,WV,6126,38247,930,253,44.4
25320,273,128379,2160,0,898,140,120,442,747,210,WV,15699,94325,1720,253,59.43472222222222
25401,1986,354663,6920,73,5560,570,170,926,3359,680,WV,44044,269938,5920,254,51.251878612716766
25403,7056,691425,8490,264,14650,1290,340,2600,7081,1410,WV,88991,529453,7170,254,81.43992932862191
25404,4003,666882,11390,121,9326,950,270,1322,3332,1130,WV,81147,535504,9910,254,58.549780509218614
25405,2497,443402,7000,37,3939,680,210,762,1803,720,WV,52420,359431,5970,254,63.34314285714286
25411,2679,393913,6290,309,14255,850,300,1980,4312,970,WV,47446,268413,4800,254,62.62527821939587
25413,1298,344065,5200,86,4850,470,140,407,958,490,WV,40869,285916,4550,254,66.16634615384615
25414,7706,869929,9780,529,23876,1660,400,1683,10385,1850,WV,117815,665639,8200,254,88.94979550102249
25419,3263,468890,6390,68,6536,870,220,1149,2813,930,WV,59772,357345,5290,254,73.37871674491393
25420,805,163220,2220,26,1941,250,90,663,594,260,WV,19975,129946,1910,254,73.52252252252252
25422,63,44620,760,0,1659,120,30,30,621,130,WV,5582,26566,520,254,58.71052631578947
25425,4017,529769,6250,142,12764,1010,310,1218,4240,1170,WV,70833,401314,5110,254,84.76304
25427,4509,610720,8500,136,13483,1080,310,1537,3872,1120,WV,76006,455329,7000,254,71.84941176470588
25428,2106,432571,6520,93,6401,610,180,1261,1762,650,WV,52312,349869,5620,254,66.345245398773
25430,2608,315644,4190,120,10404,540,150,173,2420,610,WV,38633,240903,3510,254,75.3326968973747
25431,0,6062,120,0,0,0,0,0,0,0,WV,659,4555,90,254,50.516666666666666
25434,0,52921,920,0,804,80,20,-26,241,100,WV,6493,37257,690,254,57.52282608695652
25437,0,11535,200,0,60,20,0,0,33,20,WV,1318,7793,160,254,57.675
25438,1318,224099,3640,14,1431,290,70,395,440,350,WV,27076,190946,3180,254,61.56565934065934
25442,839,84039,940,16,1447,190,50,299,745,210,WV,12028,63659,760,254,89.4031914893617
25443,4644,392762,3630,729,19431,1040,310,4896,11253,1170,WV,58891,227930,2690,254,108.19889807162535
25444,0,22127,360,0,199,30,0,0,103,30,WV,2669,16121,270,254,61.46388888888889
25446,456,57886,690,16,971,120,30,260,305,130,WV,7583,43927,570,254,83.89275362318841
25501,0,20321,430,0,0,0,20,8,0,0,WV,2327,16405,350,255,47.25813953488372
25502,0,24357,440,0,1043,40,0,0,59,50,WV,2872,16745,350,255,55.356818181818184
25503,0,14524,280,0,0,0,0,0,0,0,WV,1717,11755,240,255,51.871428571428574
25504,4382,440359,5580,651,18486,760,340,5737,7550,890,WV,67450,290521,4370,255,78.9173835125448
25505,0,4502,110,0,0,0,0,0,0,0,WV,503,4040,100,255,40.92727272727273
25506,0,67418,1440,0,74,60,60,134,39,50,WV,8401,53702,1210,255,46.81805555555555
25508,395,202711,3050,63,2648,220,150,542,1567,260,WV,24968,156579,2590,255,66.46262295081968
25510,639,145810,2260,28,1714,220,110,407,902,270,WV,18182,109162,1840,255,64.51769911504425
25511,0,14580,290,0,0,0,0,0,0,0,WV,1736,11841,250,255,50.275862068965516
25512,0,14288,330,0,0,0,0,0,0,0,WV,1676,11446,290,255,43.2969696969697
25514,0,64484,1230,0,117,50,40,130,52,60,WV,7662,51700,1010,255,52.426016260162605
25515,0,45407,850,0,91,70,30,45,168,100,WV,5212,34601,690,255,53.42
25517,0,22440,550,0,0,0,0,0,0,0,WV,2664,18326,460,255,40.8
25520,0,24015,520,0,12,20,0,0,26,30,WV,2746,19631,410,255,46.18269230769231
25521,0,18904,340,0,0,0,0,0,22,20,WV,2147,13777,260,255,55.6
25523,0,58010,970,0,1170,60,50,154,261,80,WV,6595,41139,800,255,59.8041237113402
25524,0,55249,1050,0,0,0,20,2,0,0,WV,6233,44604,870,255,52.618095238095236
25526,6525,857439,9960,559,22390,1510,540,5125,10110,1760,WV,124016,604142,8080,255,86.0882530120482
25529,0,14206,280,0,0,0,0,0,0,0,WV,1537,11305,230,255,50.73571428571429
25530,525,141247,2340,88,1527,210,120,1186,1948,270,WV,17091,100683,1900,255,60.36196581196581
25535,358,80074,1050,69,1385,120,60,297,616,130,WV,11056,55013,810,255,76.26095238095238
25537,0,48466,850,0,347,60,40,78,204,60,WV,5659,36953,660,255,57.01882352941176
25540,0,4346,100,0,0,0,0,0,0,0,WV,497,3396,90,255,43.46
25541,1228,281148,4260,72,4120,490,230,1447,2698,550,WV,36849,205320,3420,255,65.99718309859155
25545,902,184385,2090,86,2588,250,120,1628,1275,320,WV,26838,119508,1690,255,88.22248803827752
25547,0,18415,360,0,0,0,0,0,0,0,WV,2138,13764,300,255,51.15277777777778
25550,543,209312,3590,112,4751,400,190,829,2854,540,WV,26353,151854,2830,255,58.3041782729805
25555,0,50871,840,0,148,80,40,181,143,80,WV,6061,39319,670,255,60.56071428571428
25557,0,16662,380,0,0,0,0,0,0,0,WV,1911,13910,310,255,43.84736842105263
25559,0,57336,830,0,205,70,30,23,150,60,WV,6451,41976,660,255,69.07951807228916
25560,4008,417539,4340,363,12261,830,310,3768,5573,1010,WV,62463,279454,3390,255,96.20714285714286
25564,0,27513,480,0,82,20,30,41,9,20,WV,2841,19739,400,255,57.31875
25565,0,9645,220,0,0,0,0,0,0,0,WV,1060,7313,160,255,43.84090909090909
25567,0,16424,310,0,0,0,0,0,0,0,WV,1967,12926,260,255,52.980645161290326
25570,0,113086,2180,0,849,130,110,576,336,160,WV,13138,85698,1800,255,51.87431192660551
25571,0,43108,910,0,187,30,30,-3,44,40,WV,4818,34870,740,255,47.371428571428574
25573,0,16292,310,0,0,0,0,0,0,0,WV,1764,12577,240,255,52.55483870967742
25601,843,120492,2130,82,1351,130,110,459,1802,180,WV,16087,86115,1760,256,56.56901408450704
25607,0,14795,300,0,0,0,0,0,0,0,WV,1642,12044,220,256,49.31666666666667
25608,0,8539,180,0,0,0,0,0,0,0,WV,960,7452,150,256,47.43888888888889
25617,0,14850,290,0,0,0,0,0,0,0,WV,1705,12226,240,256,51.206896551724135
25621,0,45609,760,0,340,50,40,54,578,60,WV,5159,35011,620,256,60.011842105263156
25625,0,30576,430,0,0,0,0,0,0,0,WV,4672,20349,370,256,71.10697674418604
25632,0,6648,160,0,0,0,0,0,0,0,WV,820,5885,150,256,41.55
25635,0,38481,670,0,70,30,40,102,254,50,WV,4798,31475,570,256,57.43432835820896
25638,0,14373,320,0,0,0,0,0,0,0,WV,1655,11268,260,256,44.915625
25651,0,10234,190,0,0,0,0,0,0,0,WV,1199,9715,170,256,53.863157894736844
25661,347,98312,1940,34,871,110,100,135,1207,160,WV,12968,70565,1560,256,50.67628865979381
25669,0,13432,270,0,0,0,0,0,0,0,WV,1606,10424,220,256,49.74814814814815
25670,0,73867,1500,0,210,30,40,29,72,70,WV,8925,61363,1230,256,49.24466666666667
25671,0,15824,340,0,0,0,0,0,0,0,WV,1980,13518,300,256,46.54117647058823
25674,128,39072,760,0,0,0,30,83,0,0,WV,4611,32720,670,256,51.410526315789475
25676,0,25355,450,0,0,0,0,0,0,0,WV,2835,20975,390,256,56.34444444444444
25678,0,24661,570,0,0,0,0,0,26,20,WV,2959,20141,490,256,43.26491228070176
25701,9093,686653,9040,1336,20456,1350,540,4263,23791,1500,WV,119454,439469,7330,257,75.95719026548673
25702,313,131959,2700,0,1095,200,130,387,748,210,WV,17683,97369,2300,257,48.873703703703704
25703,0,35467,1350,0,36,40,0,0,37,40,WV,4507,29320,1240,257,26.271851851851853
25704,1069,328284,6120,115,1296,490,230,1614,4393,600,WV,40550,245415,5070,257,53.641176470588235
25705,5187,625761,9080,587,15392,1310,460,3134,11230,1510,WV,90882,445186,7390,257,68.91640969162995
25801,5174,746367,12240,1050,31613,1350,570,2676,11651,1510,WV,107297,502034,10000,258,60.97769607843137
25812,0,30008,630,0,78,40,0,0,49,40,WV,3558,22909,510,258,47.63174603174603
25813,804,158699,2110,156,5603,240,110,395,1323,290,WV,21608,97628,1710,258,75.2127962085308
25817,0,17624,260,0,173,30,0,0,102,30,WV,2068,13059,210,258,67.78461538461538
25820,0,8584,140,0,0,0,0,0,0,0,WV,905,5692,110,258,61.31428571428572
25823,0,36880,750,0,87,30,20,28,37,30,WV,4119,29628,630,258,49.17333333333333
25825,0,58029,900,0,785,80,40,108,244,90,WV,6857,44298,720,258,64.47666666666667
25827,0,68866,1180,0,369,100,40,50,452,130,WV,8380,50485,930,258,58.36101694915254
25831,0,23965,460,0,0,0,0,0,49,30,WV,2602,18766,380,258,52.09782608695652
25832,3055,252355,2030,265,10430,460,160,1060,5319,470,WV,37326,154263,1560,258,124.3128078817734
25837,0,6542,120,0,0,0,0,0,0,0,WV,700,5565,110,258,54.516666666666666
25839,0,29442,480,0,0,0,0,0,15,30,WV,3484,22244,380,258,61.3375
25840,935,212140,3260,156,7295,380,210,1627,2961,460,WV,27694,148668,2620,258,65.07361963190183
25841,0,14623,210,0,0,0,0,0,29,20,WV,1825,11324,170,258,69.63333333333334
25843,450,39416,450,70,1604,60,30,216,479,70,WV,6065,27563,350,258,87.5911111111111
25844,0,29028,490,0,21,30,0,0,20,20,WV,3366,22874,410,258,59.24081632653061
25845,0,10957,210,0,0,0,0,0,0,0,WV,1225,8985,180,258,52.17619047619048
25846,0,6090,130,0,0,0,0,0,0,0,WV,700,5130,110,258,46.84615384615385
25854,0,26185,470,0,144,30,0,0,51,40,WV,3122,20953,370,258,55.712765957446805
25862,0,7258,130,0,0,0,0,0,41,20,WV,873,4803,110,258,55.83076923076923
25865,0,27107,480,0,0,0,0,0,35,20,WV,3059,23288,420,258,56.47291666666667
25868,0,11236,250,0,0,0,0,0,0,0,WV,1343,8588,210,258,44.944
25880,0,108726,2190,0,1630,130,70,82,267,130,WV,13479,86258,1860,258,49.64657534246575
25882,0,41107,770,0,203,50,0,0,247,70,WV,4777,30088,630,258,53.385714285714286
25901,554,209691,4290,0,2479,350,150,600,1674,390,WV,24619,160431,3580,259,48.87902097902098
25902,0,5921,120,0,0,0,0,0,0,0,WV,815,4684,100,259,49.34166666666667
25908,0,4338,100,0,0,0,0,0,0,0,WV,525,3672,100,259,43.38
25917,0,29586,690,0,40,30,0,0,57,40,WV,3329,23427,580,259,42.87826086956522
25918,360,109105,1780,23,796,180,80,418,267,160,WV,13400,83276,1460,259,61.29494382022472
25922,0,9297,160,0,0,0,0,0,0,0,WV,1069,6005,120,259,58.10625
25928,0,5796,120,0,0,0,0,0,0,0,WV,695,4713,100,259,48.3
25932,0,8848,160,0,0,0,0,0,0,0,WV,1040,6602,120,259,55.3
25938,0,29753,530,0,185,20,0,0,30,20,WV,3406,23451,440,259,56.137735849056604
25951,213,95289,1960,0,2093,220,120,225,1277,250,WV,11446,63517,1490,259,48.61683673469388
25958,0,9871,290,0,0,0,0,0,0,0,WV,1164,7930,250,259,34.03793103448276
25962,0,60016,1280,0,772,90,40,28,550,120,WV,6896,41928,1010,259,46.8875
25969,0,28143,470,0,132,40,20,-2,112,60,WV,3394,19564,360,259,59.87872340425532
25971,0,23496,440,0,13,30,0,0,59,40,WV,2568,17750,350,259,53.4
25976,0,44464,850,0,255,60,0,0,147,70,WV,4700,32553,670,259,52.31058823529412
25978,0,12663,250,0,0,0,0,0,0,0,WV,1353,8729,190,259,50.652
25979,0,20385,370,0,71,30,0,0,25,40,WV,2369,14138,260,259,55.0945945945946
25981,0,11031,260,0,0,0,0,0,0,0,WV,1257,8847,220,259,42.426923076923075
25984,0,26308,620,0,99,30,0,0,96,40,WV,3046,20859,510,259,42.43225806451613
25985,0,8174,160,0,0,0,0,0,0,0,WV,905,5663,120,259,51.0875
25989,0,9226,170,0,0,0,0,0,0,0,WV,1006,7025,150,259,54.27058823529412
26003,12265,1443269,19010,3963,54636,3400,2980,84576,57802,4120,WV,225454,872528,15120,260,75.9215675960021
26031,0,41864,840,0,43,50,80,1678,126,80,WV,4873,30850,700,260,49.838095238095235
26032,0,26987,300,0,267,50,90,12552,368,60,WV,4829,10486,230,260,89.95666666666666
